coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
4526573,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526574,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526272,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526661,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526662,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526666,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:33Z,kdpearso,
4526667,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526747,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526748,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526749,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526750,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526752,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526756,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526757,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526759,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526760,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526812,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526813,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526814,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526815,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526816,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526818,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526819,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526874,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526875,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
4526878,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4526880,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526796,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526797,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526798,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526799,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526800,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526801,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526804,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:33Z,kdpearso,
4526805,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526808,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526820,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
4526821,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
229694,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2020-08-26T21:30:17Z,heleonar,
4495775,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:44:39Z,kdpearso,
230036,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-07-19T17:16:55Z,heleonar,
4475703,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
4475704,"Unopen Flower",,present,http://purl.obolibrary.org/obo/PPO_0002332,,2021-02-17T11:43:56Z,kdpearso,
236885,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2020-08-21T12:51:56Z,heleonar,
4522029,"Unopen Flower",,absent,http://purl.obolibrary.org/obo/PPO_0002625,,2021-02-17T11:45:01Z,kdpearso,
166604,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-04-19T12:12:57Z,alexpena,
229694,"Senesced Flower",,absent,"http://purl.obolibrary.org/obo/PPO_0002628 ",,2020-08-26T21:30:17Z,heleonar,
230036,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-07-19T17:16:55Z,heleonar,
236885,"Senesced Flower",,present,http://purl.obolibrary.org/obo/PPO_0002329,,2020-08-21T12:51:56Z,heleonar,
415878,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T11:08:44Z,kdpearso,
516658,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
521235,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
529289,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-19T08:01:12Z,kdpearso,
4453678,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-08-30T13:05:26Z,kdpearso,
4076856,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
391686,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-20T11:33:17Z,kdpearso,
4083767,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
871537,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1000491,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
3802777,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-10-30T10:10:17Z,kdpearso,
3802783,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-18T10:01:29Z,kdpearso,
3802760,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-10-30T10:42:22Z,kdpearso,
1151698,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
773017,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
2988745,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-30T17:09:59Z,kdpearso,
3721458,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-18T10:01:29Z,kdpearso,
647332,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
1154228,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1166466,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:18Z,kdpearso,
1191709,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:17Z,kdpearso,
1237649,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:08:21Z,kdpearso,
4526809,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526810,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
3753313,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2022-06-04T08:56:26Z,kdpearso,
247372,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-02-11T16:21:44Z,kdpearso,
4085841,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
945622,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-03-11T15:09:14Z,kdpearso,
4525827,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4525828,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4525829,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4525890,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4085216,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-11-05T16:21:27Z,kdpearso,
4525819,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4525820,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4525821,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4525822,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4525823,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4525824,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4525960,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4525961,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
3032672,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-06-30T17:09:59Z,kdpearso,
4525959,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526289,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526290,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526291,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526292,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526293,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526294,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526295,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526271,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526273,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526274,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526275,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526276,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526277,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526278,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526279,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526282,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526283,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526284,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526285,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526286,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526287,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526288,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526296,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:33Z,kdpearso,
4526668,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
3699058,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-10-30T10:42:22Z,kdpearso,
4464201,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526413,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526414,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526415,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526416,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526417,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526418,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526420,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526422,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526423,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526424,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526425,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526427,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526430,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526439,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526448,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
166596,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-05-12T09:39:05Z,dmstephe,
166604,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2020-04-19T12:12:57Z,alexpena,
4526299,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526431,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526432,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526433,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526434,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526435,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526436,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526437,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526438,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526412,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526440,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:33Z,kdpearso,
4526441,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526442,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526443,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526444,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526445,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526446,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526447,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526419,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526564,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526565,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526566,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526567,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:33Z,kdpearso,
4526568,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526569,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526570,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526571,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:33Z,kdpearso,
4526572,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526573,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526574,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526272,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526297,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526298,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526660,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526661,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526662,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526665,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526666,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:33Z,kdpearso,
4526667,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526745,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526746,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526747,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526748,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526749,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526750,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526751,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526752,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526753,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526754,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526755,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526756,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526757,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526758,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526759,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526760,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526783,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526784,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526812,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526813,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526814,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526815,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526816,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526817,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526818,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526819,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526874,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526875,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:39Z,kdpearso,
4526876,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526877,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526878,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:56Z,kdpearso,
4526879,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526880,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526881,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526882,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526883,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526793,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526794,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526795,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526796,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526797,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526798,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526799,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526800,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526801,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526802,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526803,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
4526804,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:43:33Z,kdpearso,
4526805,"Open Flower",,"absent	",http://purl.obolibrary.org/obo/PPO_0002626,,2021-02-17T11:45:02Z,kdpearso,
4526806,"Open Flower",,present,http://purl.obolibrary.org/obo/PPO_0002327,,2021-02-17T11:44:16Z,kdpearso,
